session_id,cart_value,payment_method,device,diagnosis,duration_sec,attempt_count,events_count,sequence_entropy,mean_inter_event_time,is_returning_customer,assigned_action,realized_outcome,realized_rto,true_propensity_score,pi_0_none,pi_0_wa,pi_0_sms,pi_0_email
sess_42_001453,2117.82,netbanking,desktop,genuine_browse_abandon,600,2,8,0.798,75.0,0,whatsapp,0,0,0.10586144689855206,0.6404244338089113,0.10586144689855206,0.0957873982812367,0.15792672101129984
sess_42_001454,452.95,netbanking,mobile_android,price_shock_breakdown,319,2,6,0.822,53.17,0,none,0,0,0.2986858353899521,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001455,10185.13,upi,mobile_ios,genuine_browse_abandon,227,1,10,0.899,22.7,0,whatsapp,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001456,1956.55,upi,mobile_android,price_shock_breakdown,146,1,10,0.59,14.6,1,whatsapp,0,0,0.2633963223194074,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001457,2178.1,cod,mobile_android,upi_app_switch_abort,330,2,10,0.538,33.0,0,whatsapp,1,1,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_001458,1658.7,card,mobile_android,price_shock_breakdown,516,1,6,0.43,86.0,1,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001459,2204.18,cod,mobile_ios,vpa_validation_failure,273,2,11,0.627,24.82,0,email,0,0,0.17655983490276325,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001460,2470.93,card,mobile_android,otp_timeout,527,2,8,0.446,65.88,0,email,1,0,0.12526242218073758,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001461,3204.37,upi,mobile_android,upi_app_switch_abort,600,1,10,0.781,60.0,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001462,1597.85,upi,mobile_android,otp_timeout,194,1,4,0.417,48.5,0,sms,1,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001463,298.96,upi,desktop,price_shock_breakdown,366,1,6,0.482,61.0,0,none,0,0,0.24871968248815027,0.24871968248815027,0.11175695728796482,0.3357364540241366,0.3037869061997484
sess_42_001464,1288.96,cod,mobile_android,price_shock_breakdown,410,1,8,0.766,51.25,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001465,1524.78,upi,mobile_ios,vpa_validation_failure,404,1,7,0.617,57.71,0,sms,1,0,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001466,1068.59,upi,mobile_android,genuine_browse_abandon,477,1,6,0.713,79.5,1,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001467,792.0,card,mobile_android,otp_timeout,600,2,8,0.93,75.0,0,sms,1,0,0.647434897682398,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_001468,1246.95,cod,mobile_ios,price_shock_breakdown,121,1,4,0.621,30.25,0,none,0,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001469,3394.68,upi,desktop,upi_app_switch_abort,424,1,4,0.795,106.0,0,whatsapp,0,0,0.766083108012708,0.049837407703541635,0.766083108012708,0.06949749160850477,0.1145819926752455
sess_42_001470,2261.34,cod,mobile_android,genuine_browse_abandon,382,2,7,0.567,54.57,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001471,646.91,upi,mobile_ios,genuine_browse_abandon,139,1,5,0.744,27.8,0,sms,0,0,0.18488603235859524,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_001472,479.29,cod,mobile_android,upi_app_switch_abort,560,1,6,0.536,93.33,0,whatsapp,1,1,0.3397850697075843,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_001473,474.5,netbanking,mobile_android,price_shock_breakdown,214,2,12,0.555,17.83,1,none,0,0,0.2986858353899521,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001474,2139.64,upi,mobile_android,upi_app_switch_abort,546,2,6,0.761,91.0,1,sms,0,0,0.14792956969787008,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_001475,574.76,upi,mobile_android,price_shock_breakdown,418,2,8,0.558,52.25,0,sms,0,0,0.40318370559932304,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001476,1666.99,card,mobile_android,otp_timeout,384,1,8,0.634,48.0,1,whatsapp,1,0,0.18686957509559202,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001477,2899.09,upi,mobile_android,otp_timeout,221,1,5,0.512,44.2,1,whatsapp,1,1,0.4456809751737707,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_001478,2390.76,cod,desktop,genuine_browse_abandon,497,1,4,0.623,124.25,1,none,0,0,0.6404244338089113,0.6404244338089113,0.10586144689855206,0.0957873982812367,0.15792672101129984
sess_42_001479,1369.03,upi,mobile_android,vpa_validation_failure,463,1,6,0.845,77.17,1,none,0,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001480,5695.48,card,mobile_android,vpa_validation_failure,300,2,9,0.718,33.33,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001481,1121.32,netbanking,mobile_ios,vpa_validation_failure,339,1,6,0.876,56.5,0,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001482,1959.43,cod,mobile_android,price_shock_breakdown,294,2,6,0.879,49.0,1,sms,1,1,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001483,1327.82,cod,mobile_ios,price_shock_breakdown,539,1,5,0.882,107.8,0,sms,1,1,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001484,1526.41,card,mobile_android,genuine_browse_abandon,379,1,6,0.564,63.17,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001485,3276.84,cod,mobile_ios,genuine_browse_abandon,555,1,7,0.872,79.29,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001486,2874.71,cod,mobile_ios,upi_app_switch_abort,464,2,9,0.746,51.56,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001487,453.45,card,mobile_android,price_shock_breakdown,594,2,8,0.567,74.25,1,email,1,0,0.16392226199847068,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001488,817.96,upi,mobile_ios,upi_app_switch_abort,116,2,8,0.7,14.5,0,sms,0,0,0.24031872484904457,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_001489,3289.15,netbanking,mobile_android,upi_app_switch_abort,164,2,12,0.922,13.67,1,sms,1,0,0.07442851737376392,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001490,662.19,cod,mobile_android,price_shock_breakdown,326,1,7,0.851,46.57,0,none,1,1,0.2986858353899521,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001491,825.62,upi,mobile_android,genuine_browse_abandon,600,2,6,0.445,100.0,0,whatsapp,0,0,0.10673852268549665,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001492,2288.32,cod,mobile_android,price_shock_breakdown,560,1,8,0.63,70.0,1,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001493,3663.64,card,mobile_android,price_shock_breakdown,556,2,12,0.467,46.33,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001494,3334.2,netbanking,mobile_ios,price_shock_breakdown,419,1,10,0.902,41.9,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001495,527.84,card,mobile_ios,genuine_browse_abandon,262,1,4,0.613,65.5,1,none,0,0,0.6784017024227375,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_001496,1441.13,cod,mobile_android,otp_timeout,396,2,11,0.52,36.0,1,whatsapp,0,0,0.13562242514266395,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001497,1328.21,cod,mobile_android,price_shock_breakdown,465,2,11,0.846,42.27,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001498,1126.01,cod,mobile_android,price_shock_breakdown,191,1,6,0.46,31.83,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001499,542.16,upi,mobile_android,upi_app_switch_abort,265,2,10,0.642,26.5,1,email,0,0,0.12499994156242572,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_001500,4927.78,card,mobile_android,price_shock_breakdown,28,2,8,0.925,3.5,0,sms,0,0,0.17448184855563614,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001501,1621.58,upi,mobile_android,genuine_browse_abandon,600,1,6,0.575,100.0,0,whatsapp,0,0,0.11594465130421318,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001502,849.43,netbanking,mobile_android,otp_timeout,238,2,6,0.626,39.67,1,sms,1,1,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001503,2312.18,cod,desktop,vpa_validation_failure,600,2,7,0.444,85.71,1,none,1,0,0.2644836726048936,0.2644836726048936,0.21654091644863488,0.19593432373852326,0.32304108720794833
sess_42_001504,1555.42,card,mobile_android,vpa_validation_failure,444,1,9,0.504,49.33,0,sms,0,0,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001505,3313.52,upi,mobile_android,upi_app_switch_abort,569,1,6,0.781,94.83,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001506,1222.11,cod,mobile_android,price_shock_breakdown,516,1,9,0.585,57.33,1,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001507,1274.97,cod,mobile_android,genuine_browse_abandon,106,1,9,0.458,11.78,1,sms,0,0,0.17598207275468647,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001508,1803.69,upi,mobile_android,price_shock_breakdown,159,2,8,0.793,19.88,1,email,1,0,0.17655983490276325,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001509,2968.47,cod,mobile_android,genuine_browse_abandon,600,1,6,0.726,100.0,0,sms,0,0,0.11931676263392972,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001510,849.47,card,desktop,upi_app_switch_abort,399,3,14,0.94,28.5,1,email,0,0,0.19419577568817373,0.1589940536737414,0.4321906469343732,0.2146195237037115,0.19419577568817373
sess_42_001511,620.54,upi,mobile_android,upi_app_switch_abort,172,1,4,0.685,43.0,1,whatsapp,1,0,0.3397850697075843,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_001512,2602.66,cod,mobile_ios,price_shock_breakdown,373,1,6,0.471,62.17,0,sms,0,0,0.17448184855563614,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001513,2192.96,card,mobile_android,upi_app_switch_abort,584,2,9,0.604,64.89,1,none,1,0,0.1996840325575982,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_001514,1845.92,upi,mobile_android,upi_app_switch_abort,540,2,8,0.528,67.5,1,none,0,0,0.1996840325575982,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_001515,1891.52,upi,mobile_android,genuine_browse_abandon,310,3,14,0.73,22.14,0,whatsapp,0,0,0.11594465130421318,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001516,1819.05,cod,mobile_android,genuine_browse_abandon,321,2,10,0.584,32.1,1,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001517,4893.88,upi,mobile_android,upi_app_switch_abort,583,2,10,0.578,58.3,1,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001518,2081.5,netbanking,desktop,price_shock_breakdown,565,1,9,0.747,62.78,0,none,0,0,0.2644836726048936,0.2644836726048936,0.21654091644863488,0.19593432373852326,0.32304108720794833
sess_42_001519,1537.72,netbanking,mobile_android,otp_timeout,509,1,10,0.678,50.9,0,email,0,0,0.12526242218073758,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001520,817.99,upi,mobile_android,price_shock_breakdown,231,1,5,0.763,46.2,1,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001521,1334.53,upi,mobile_ios,otp_timeout,141,2,10,0.77,14.1,1,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001522,2700.36,cod,mobile_android,price_shock_breakdown,557,1,4,0.476,139.25,0,whatsapp,1,1,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001523,3106.91,card,desktop,genuine_browse_abandon,453,2,8,0.461,56.62,0,whatsapp,0,0,0.3574263069649042,0.3574263069649042,0.3574263069649042,0.10765473484298313,0.17749265122720856
sess_42_001524,595.05,cod,mobile_android,price_shock_breakdown,260,2,6,0.648,43.33,1,none,0,0,0.2986858353899521,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001525,3464.4,netbanking,desktop,otp_timeout,427,2,8,0.884,53.38,1,whatsapp,0,0,0.397264819819204,0.08020638384327146,0.397264819819204,0.32525292510196563,0.19727587123555898
sess_42_001526,1627.75,card,mobile_android,otp_timeout,263,3,12,0.851,21.92,0,sms,0,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001527,10407.83,upi,mobile_android,price_shock_breakdown,281,2,9,0.876,31.22,0,email,0,0,0.12925933258824335,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001528,4439.21,upi,mobile_android,genuine_browse_abandon,571,1,5,0.917,114.2,0,sms,0,0,0.11931676263392972,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001529,1551.13,card,mobile_android,otp_timeout,600,2,8,0.635,75.0,0,email,0,0,0.12526242218073758,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_001530,739.71,card,mobile_ios,price_shock_breakdown,600,2,12,0.846,50.0,0,sms,0,0,0.40318370559932304,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001531,818.23,cod,mobile_ios,otp_timeout,147,1,6,0.607,24.5,0,none,1,0,0.16564960413762098,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001532,1185.66,upi,mobile_android,price_shock_breakdown,390,2,11,0.446,35.45,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001533,6800.83,upi,mobile_android,upi_app_switch_abort,569,1,7,0.633,81.29,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001534,1399.79,upi,mobile_android,price_shock_breakdown,395,1,6,0.578,65.83,1,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001535,2074.22,cod,mobile_android,price_shock_breakdown,367,1,7,0.571,52.43,0,whatsapp,0,0,0.2633963223194074,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001536,1581.77,cod,mobile_ios,price_shock_breakdown,190,2,11,0.768,17.27,0,email,1,0,0.17655983490276325,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001537,1519.64,card,mobile_android,price_shock_breakdown,244,2,10,0.733,24.4,1,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001538,1284.91,upi,mobile_android,upi_app_switch_abort,411,1,9,0.472,45.67,0,whatsapp,1,0,0.483942482820616,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_001539,5263.21,upi,mobile_android,genuine_browse_abandon,474,1,5,0.794,94.8,1,whatsapp,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001540,3361.14,cod,mobile_android,genuine_browse_abandon,388,2,9,0.902,43.11,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001541,602.49,card,mobile_android,price_shock_breakdown,400,1,6,0.59,66.67,0,email,0,0,0.16392226199847068,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001542,508.16,cod,mobile_android,price_shock_breakdown,465,2,7,0.737,66.43,0,whatsapp,0,0,0.13420819701225414,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001543,3233.46,upi,mobile_ios,price_shock_breakdown,229,2,9,0.538,25.44,0,none,1,0,0.11695868075619749,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001544,3945.59,netbanking,mobile_android,upi_app_switch_abort,360,1,10,0.503,36.0,0,whatsapp,1,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001545,879.86,card,desktop,price_shock_breakdown,258,2,10,0.447,25.8,1,sms,1,0,0.30748546000659815,0.22779083136758763,0.1864993589098446,0.30748546000659815,0.2782243497159696
sess_42_001546,1274.78,cod,mobile_android,price_shock_breakdown,208,1,8,0.776,26.0,0,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001547,4021.01,upi,mobile_ios,vpa_validation_failure,375,1,9,0.46,41.67,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001548,2847.45,upi,mobile_android,upi_app_switch_abort,239,2,10,0.598,23.9,0,whatsapp,1,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001549,1769.69,upi,mobile_android,genuine_browse_abandon,409,3,11,0.682,37.18,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001550,2714.97,upi,desktop,price_shock_breakdown,377,1,8,0.488,47.12,0,email,1,0,0.24833287763768827,0.10096461356355876,0.5000810046968293,0.1506215041019237,0.24833287763768827
sess_42_001551,1469.13,card,mobile_android,price_shock_breakdown,223,1,9,0.82,24.78,0,email,0,0,0.14763314666550595,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001552,1308.27,upi,mobile_ios,vpa_validation_failure,490,2,11,0.934,44.55,1,sms,1,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001553,3948.31,card,mobile_ios,otp_timeout,379,1,4,0.738,94.75,0,none,1,0,0.08998143702404678,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_001554,1079.02,cod,mobile_ios,price_shock_breakdown,197,2,12,0.668,16.42,1,none,0,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001555,1249.62,cod,mobile_android,price_shock_breakdown,170,1,8,0.714,21.25,1,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001556,6350.93,upi,mobile_android,vpa_validation_failure,314,3,10,0.722,31.4,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001557,933.09,cod,mobile_ios,genuine_browse_abandon,600,2,12,0.827,50.0,0,sms,0,0,0.17598207275468647,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001558,6202.77,upi,mobile_android,vpa_validation_failure,355,1,5,0.436,71.0,0,whatsapp,1,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001559,2030.45,upi,mobile_android,genuine_browse_abandon,141,1,10,0.938,14.1,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001560,1785.22,cod,mobile_android,price_shock_breakdown,559,1,7,0.786,79.86,0,sms,0,0,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001561,2629.67,card,mobile_android,genuine_browse_abandon,297,2,8,0.836,37.12,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001562,3337.06,netbanking,mobile_android,genuine_browse_abandon,176,1,7,0.68,25.14,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_001563,4943.98,upi,mobile_android,upi_app_switch_abort,504,2,7,0.591,72.0,0,email,0,0,0.0551380018088101,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001564,1503.36,cod,mobile_android,price_shock_breakdown,254,1,10,0.752,25.4,0,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001565,2484.17,upi,mobile_android,vpa_validation_failure,358,1,5,0.624,71.6,0,none,1,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001566,1272.5,cod,mobile_android,price_shock_breakdown,505,3,11,0.599,45.91,1,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001567,1180.15,cod,mobile_android,otp_timeout,600,2,9,0.716,66.67,1,sms,1,1,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001568,1948.38,upi,mobile_android,genuine_browse_abandon,443,2,6,0.726,73.83,1,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001569,3087.27,upi,desktop,genuine_browse_abandon,544,1,6,0.847,90.67,0,none,0,0,0.3574263069649042,0.3574263069649042,0.3574263069649042,0.10765473484298313,0.17749265122720856
sess_42_001570,890.99,cod,mobile_ios,price_shock_breakdown,600,2,7,0.583,85.71,1,email,1,0,0.14763314666550595,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001571,536.64,upi,mobile_android,vpa_validation_failure,357,2,8,0.751,44.62,1,none,1,0,0.2986858353899521,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001572,825.93,upi,mobile_ios,upi_app_switch_abort,126,2,6,0.877,21.0,1,sms,1,0,0.24031872484904457,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_001573,1240.55,upi,mobile_android,genuine_browse_abandon,438,2,10,0.641,43.8,0,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001574,4664.49,card,mobile_android,otp_timeout,319,1,10,0.915,31.9,0,sms,0,0,0.36489272043655063,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_001575,944.31,cod,mobile_android,upi_app_switch_abort,600,1,6,0.69,100.0,0,sms,1,1,0.24031872484904457,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_001576,2578.97,upi,mobile_android,upi_app_switch_abort,166,1,5,0.915,33.2,1,whatsapp,1,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_001577,4160.06,netbanking,mobile_ios,vpa_validation_failure,600,2,8,0.467,75.0,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001578,997.11,card,mobile_android,otp_timeout,432,2,12,0.448,36.0,1,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001579,4927.39,card,mobile_android,otp_timeout,600,2,9,0.914,66.67,1,none,1,1,0.08998143702404678,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_001580,2737.75,cod,mobile_android,vpa_validation_failure,470,2,10,0.832,47.0,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_001581,859.48,cod,mobile_android,otp_timeout,142,1,4,0.802,35.5,0,sms,1,1,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001582,1322.2,card,mobile_android,price_shock_breakdown,94,1,9,0.848,10.44,1,email,0,0,0.14763314666550595,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001583,980.34,card,mobile_ios,otp_timeout,342,2,7,0.494,48.86,0,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_001584,1462.7,cod,mobile_android,price_shock_breakdown,64,1,4,0.833,16.0,1,none,1,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_001585,2389.94,upi,mobile_android,genuine_browse_abandon,219,1,6,0.613,36.5,1,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_001586,1087.52,upi,mobile_android,genuine_browse_abandon,418,1,5,0.53,83.6,0,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_001587,2337.43,upi,mobile_android,upi_app_switch_abort,600,1,10,0.536,60.0,0,email,0,0,0.10958892060978828,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_001588,2024.17,upi,mobile_android,price_shock_breakdown,344,2,6,0.695,57.33,1,whatsapp,0,0,0.2633963223194074,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_001589,798.72,upi,mobile_ios,vpa_validation_failure,383,1,9,0.731,42.56,0,sms,0,0,0.40318370559932304,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_001590,2345.73,netbanking,mobile_ios,otp_timeout,66,1,9,0.616,7.33,1,none,0,0,0.2282430144379751,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
