session_id,cart_value,payment_method,device,diagnosis,duration_sec,attempt_count,events_count,sequence_entropy,mean_inter_event_time,is_returning_customer,assigned_action,realized_outcome,realized_rto,true_propensity_score,pi_0_none,pi_0_wa,pi_0_sms,pi_0_email
sess_42_000775,416.73,netbanking,mobile_android,price_shock_breakdown,289,1,9,0.488,32.11,0,sms,1,0,0.40318370559932304,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_000776,883.88,cod,mobile_android,otp_timeout,73,2,7,0.796,10.43,0,sms,1,1,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000777,5599.8,cod,mobile_ios,price_shock_breakdown,322,1,5,0.66,64.4,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000778,2616.25,upi,mobile_android,upi_app_switch_abort,194,1,4,0.505,48.5,1,whatsapp,1,1,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000779,3621.77,card,mobile_android,vpa_validation_failure,471,2,6,0.556,78.5,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000780,1374.89,upi,mobile_android,price_shock_breakdown,182,2,9,0.744,20.22,1,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000781,1473.22,netbanking,mobile_android,price_shock_breakdown,405,1,10,0.871,40.5,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000782,1833.47,card,desktop,otp_timeout,314,2,9,0.49,34.89,0,whatsapp,0,0,0.16200023460108376,0.19786753336435833,0.16200023460108376,0.39845628103298136,0.24167595100157666
sess_42_000783,2305.79,upi,mobile_android,genuine_browse_abandon,208,1,7,0.522,29.71,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_000784,5074.75,card,mobile_android,upi_app_switch_abort,147,1,6,0.856,24.5,0,none,0,0,0.049994806056778376,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000785,1091.64,cod,mobile_android,genuine_browse_abandon,79,1,7,0.794,11.29,0,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_000786,1630.16,cod,desktop,genuine_browse_abandon,600,2,9,0.899,66.67,1,whatsapp,0,0,0.10586144689855206,0.6404244338089113,0.10586144689855206,0.0957873982812367,0.15792672101129984
sess_42_000787,997.31,cod,desktop,genuine_browse_abandon,542,1,10,0.519,54.2,0,none,0,0,0.5936734669792981,0.5936734669792981,0.09813356405833273,0.16179489443258677,0.14639807452978248
sess_42_000788,413.18,cod,mobile_android,otp_timeout,96,3,8,0.76,12.0,0,email,0,0,0.09683594368290428,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_000789,3605.1,upi,mobile_android,price_shock_breakdown,545,2,9,0.552,60.56,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000790,6704.87,card,mobile_android,price_shock_breakdown,307,1,8,0.583,38.38,0,sms,0,0,0.17448184855563614,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000791,3210.22,card,mobile_android,price_shock_breakdown,600,2,9,0.705,66.67,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000792,2148.91,cod,mobile_android,price_shock_breakdown,455,1,6,0.615,75.83,0,whatsapp,0,0,0.2633963223194074,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000793,7259.59,upi,mobile_android,upi_app_switch_abort,174,2,8,0.716,21.75,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000794,2550.79,upi,mobile_android,vpa_validation_failure,600,2,9,0.628,66.67,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000795,3301.27,cod,mobile_android,genuine_browse_abandon,600,3,12,0.824,50.0,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000796,2009.68,upi,mobile_ios,otp_timeout,146,1,6,0.542,24.33,1,sms,0,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000797,2253.58,cod,mobile_android,price_shock_breakdown,600,1,8,0.468,75.0,0,whatsapp,1,0,0.2633963223194074,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000798,1636.45,upi,mobile_android,otp_timeout,262,1,9,0.828,29.11,0,sms,1,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000799,3375.96,netbanking,desktop,price_shock_breakdown,576,3,8,0.879,72.0,0,whatsapp,1,0,0.5000810046968293,0.10096461356355876,0.5000810046968293,0.1506215041019237,0.24833287763768827
sess_42_000800,797.54,upi,mobile_ios,genuine_browse_abandon,475,2,10,0.852,47.5,0,none,0,0,0.6784017024227375,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_000801,2476.11,upi,mobile_ios,genuine_browse_abandon,77,2,11,0.668,7.0,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_000802,953.57,card,mobile_android,price_shock_breakdown,600,1,9,0.658,66.67,0,email,0,0,0.14763314666550595,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000803,2650.21,netbanking,mobile_android,price_shock_breakdown,353,2,9,0.59,39.22,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000804,10889.94,upi,mobile_android,genuine_browse_abandon,138,1,6,0.658,23.0,0,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000805,3056.08,cod,mobile_android,price_shock_breakdown,600,1,6,0.441,100.0,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000806,4360.94,cod,mobile_ios,genuine_browse_abandon,263,2,11,0.779,23.91,0,email,0,0,0.0883920317919707,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000807,3557.66,upi,mobile_android,price_shock_breakdown,515,3,14,0.808,36.79,1,whatsapp,1,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000808,315.98,upi,mobile_android,upi_app_switch_abort,412,2,9,0.845,45.78,1,whatsapp,1,1,0.3397850697075843,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000809,1638.0,upi,mobile_android,upi_app_switch_abort,549,2,7,0.751,78.43,0,whatsapp,1,0,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_000810,2529.82,upi,mobile_android,genuine_browse_abandon,340,2,6,0.513,56.67,0,whatsapp,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000811,377.41,upi,mobile_android,upi_app_switch_abort,314,1,7,0.857,44.86,1,whatsapp,1,1,0.3397850697075843,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000812,1461.33,cod,mobile_android,upi_app_switch_abort,600,2,9,0.624,66.67,0,sms,0,0,0.24031872484904457,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_000813,1703.72,card,mobile_ios,otp_timeout,322,1,7,0.748,46.0,1,sms,1,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000814,717.88,cod,desktop,genuine_browse_abandon,198,1,9,0.543,22.0,0,sms,0,0,0.16929052393388763,0.6211771553301298,0.05635192016168885,0.16929052393388763,0.15318040057429372
sess_42_000815,873.7,upi,mobile_android,otp_timeout,337,1,8,0.637,42.12,1,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000816,4929.61,card,mobile_android,otp_timeout,380,1,7,0.743,54.29,1,sms,0,0,0.36489272043655063,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000817,150.0,upi,mobile_android,upi_app_switch_abort,540,2,7,0.756,77.14,1,none,1,1,0.22776474356861084,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000818,2216.32,cod,mobile_ios,price_shock_breakdown,133,1,8,0.584,16.62,1,sms,0,0,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000819,4327.21,upi,mobile_android,vpa_validation_failure,155,1,5,0.719,31.0,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000820,1771.62,netbanking,mobile_ios,otp_timeout,486,2,12,0.45,40.5,0,sms,0,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000821,5200.29,card,mobile_android,price_shock_breakdown,338,2,6,0.721,56.33,0,sms,0,0,0.17448184855563614,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000822,1312.21,cod,mobile_ios,genuine_browse_abandon,166,1,5,0.874,33.2,0,email,0,0,0.07154897144031824,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_000823,917.08,upi,mobile_android,otp_timeout,600,2,11,0.71,54.55,1,sms,0,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000824,1795.29,card,mobile_android,price_shock_breakdown,123,2,12,0.668,10.25,0,email,0,0,0.17655983490276325,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000825,1358.09,cod,mobile_android,price_shock_breakdown,600,1,4,0.651,150.0,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000826,1177.48,card,desktop,price_shock_breakdown,508,1,5,0.463,101.6,1,whatsapp,0,0,0.1864993589098446,0.22779083136758763,0.1864993589098446,0.30748546000659815,0.2782243497159696
sess_42_000827,1579.16,netbanking,mobile_android,otp_timeout,600,1,8,0.643,75.0,0,sms,1,0,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000828,998.25,cod,mobile_android,price_shock_breakdown,583,1,10,0.855,58.3,0,none,1,1,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000829,964.48,cod,mobile_android,genuine_browse_abandon,110,1,4,0.887,27.5,1,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_000830,779.39,upi,mobile_android,upi_app_switch_abort,409,2,8,0.522,51.12,0,none,0,0,0.22776474356861084,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000831,2471.05,cod,mobile_android,genuine_browse_abandon,390,1,8,0.78,48.75,1,whatsapp,0,0,0.11594465130421318,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_000832,854.71,upi,mobile_android,otp_timeout,312,1,8,0.687,39.0,1,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000833,712.27,cod,mobile_android,genuine_browse_abandon,273,2,7,0.898,39.0,0,none,0,0,0.6784017024227375,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_000834,808.12,upi,mobile_android,upi_app_switch_abort,454,2,6,0.651,75.67,0,whatsapp,1,0,0.483942482820616,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_000835,2109.54,cod,mobile_ios,price_shock_breakdown,600,1,8,0.542,75.0,0,email,0,0,0.17655983490276325,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000836,2987.03,upi,mobile_android,upi_app_switch_abort,600,1,10,0.463,60.0,1,whatsapp,1,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000837,3175.67,cod,mobile_ios,genuine_browse_abandon,412,1,9,0.812,45.78,1,none,0,0,0.39614560278704986,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000838,2123.3,cod,mobile_android,otp_timeout,401,2,12,0.808,33.42,0,sms,1,1,0.45962498828569537,0.2282430144379751,0.18686957509559202,0.45962498828569537,0.12526242218073758
sess_42_000839,2701.75,netbanking,mobile_android,otp_timeout,600,1,10,0.903,60.0,0,sms,0,0,0.36489272043655063,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000840,1735.25,cod,mobile_android,upi_app_switch_abort,179,1,8,0.462,22.38,0,whatsapp,1,1,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_000841,2544.52,cod,desktop,genuine_browse_abandon,294,1,9,0.927,32.67,0,email,1,1,0.17749265122720856,0.3574263069649042,0.3574263069649042,0.10765473484298313,0.17749265122720856
sess_42_000842,2515.34,upi,mobile_android,genuine_browse_abandon,299,1,5,0.512,59.8,1,sms,0,0,0.11931676263392972,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000843,1046.04,upi,mobile_android,vpa_validation_failure,600,2,12,0.729,50.0,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000844,806.95,netbanking,mobile_ios,upi_app_switch_abort,331,2,10,0.723,33.1,0,sms,1,0,0.24031872484904457,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_000845,4984.64,cod,mobile_ios,genuine_browse_abandon,282,2,12,0.468,23.5,0,sms,0,0,0.11931676263392972,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000846,1986.27,upi,desktop,upi_app_switch_abort,203,2,12,0.76,16.92,0,whatsapp,0,0,0.47852838396019126,0.17604075447594858,0.47852838396019126,0.13041419849833935,0.2150166630655208
sess_42_000847,3979.22,cod,mobile_android,otp_timeout,371,1,5,0.59,74.2,0,email,0,0,0.09944486736563182,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000848,792.35,card,mobile_ios,otp_timeout,382,1,9,0.854,42.44,0,email,0,0,0.09683594368290428,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_000849,1333.86,upi,desktop,otp_timeout,600,1,6,0.69,100.0,0,sms,0,0,0.5468864821310532,0.14904395356123945,0.12202686834091331,0.5468864821310532,0.18204269596679412
sess_42_000850,643.89,upi,mobile_android,price_shock_breakdown,171,2,6,0.461,28.5,1,sms,1,0,0.40318370559932304,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_000851,2935.83,upi,mobile_android,price_shock_breakdown,210,1,6,0.706,35.0,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000852,1140.4,card,mobile_android,price_shock_breakdown,519,1,7,0.908,74.14,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000853,1193.08,netbanking,mobile_android,genuine_browse_abandon,254,2,8,0.841,31.75,1,none,0,0,0.6457304331194986,0.6457304331194986,0.10673852268549665,0.17598207275468647,0.07154897144031824
sess_42_000854,7838.89,cod,mobile_android,price_shock_breakdown,373,2,8,0.805,46.62,0,sms,0,0,0.17448184855563614,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000855,2980.09,cod,mobile_android,price_shock_breakdown,113,1,9,0.888,12.56,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000856,2952.96,upi,mobile_android,upi_app_switch_abort,411,2,11,0.796,37.36,0,whatsapp,1,1,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000857,733.93,upi,mobile_ios,upi_app_switch_abort,418,3,10,0.522,41.8,0,none,1,0,0.22776474356861084,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000858,448.92,card,mobile_android,otp_timeout,374,2,10,0.628,37.4,0,email,0,0,0.09683594368290428,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_000859,3744.25,card,mobile_android,upi_app_switch_abort,473,1,10,0.488,47.3,1,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000860,336.88,cod,mobile_android,price_shock_breakdown,227,1,10,0.687,22.7,0,whatsapp,0,0,0.13420819701225414,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_000861,1241.18,upi,mobile_ios,upi_app_switch_abort,600,1,7,0.554,85.71,1,whatsapp,1,0,0.483942482820616,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_000862,983.65,cod,mobile_android,price_shock_breakdown,600,1,9,0.792,66.67,0,none,0,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000863,903.38,card,mobile_ios,otp_timeout,532,2,8,0.471,66.5,1,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000864,1298.92,upi,mobile_android,price_shock_breakdown,600,1,5,0.458,120.0,0,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000865,819.1,netbanking,mobile_android,price_shock_breakdown,466,1,9,0.912,51.78,0,whatsapp,0,0,0.2202427743860977,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000866,726.32,cod,mobile_ios,genuine_browse_abandon,600,1,9,0.861,66.67,0,sms,0,0,0.18488603235859524,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_000867,2189.25,card,mobile_ios,price_shock_breakdown,412,2,10,0.617,41.2,0,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000868,4022.82,upi,mobile_android,otp_timeout,585,3,13,0.455,45.0,0,email,1,1,0.09944486736563182,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000869,491.67,upi,desktop,upi_app_switch_abort,460,2,8,0.575,57.5,0,whatsapp,0,0,0.2946473000928323,0.19750799176250416,0.2946473000928323,0.2666079022472649,0.2412368058973987
sess_42_000870,2093.65,cod,mobile_android,upi_app_switch_abort,482,1,5,0.546,96.4,0,whatsapp,1,0,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_000871,2713.68,upi,mobile_android,upi_app_switch_abort,368,1,10,0.812,36.8,0,whatsapp,1,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000872,2527.24,cod,mobile_android,otp_timeout,280,2,11,0.68,25.45,1,email,1,0,0.09944486736563182,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000873,1531.62,upi,desktop,price_shock_breakdown,552,2,9,0.721,61.33,1,sms,0,0,0.19593432373852326,0.2644836726048936,0.21654091644863488,0.19593432373852326,0.32304108720794833
sess_42_000874,1155.39,card,mobile_android,price_shock_breakdown,115,1,6,0.869,19.17,0,sms,0,0,0.3631189468483686,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000875,3193.71,upi,mobile_android,vpa_validation_failure,272,2,6,0.632,45.33,1,email,1,1,0.12925933258824335,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000876,2324.99,netbanking,desktop,price_shock_breakdown,600,2,6,0.428,100.0,0,sms,1,0,0.19593432373852326,0.2644836726048936,0.21654091644863488,0.19593432373852326,0.32304108720794833
sess_42_000877,436.71,upi,mobile_android,upi_app_switch_abort,249,2,11,0.921,22.64,1,sms,1,0,0.30745024516137914,0.22776474356861084,0.3397850697075843,0.30745024516137914,0.12499994156242572
sess_42_000878,1531.81,cod,mobile_android,genuine_browse_abandon,433,1,6,0.69,72.17,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_000879,1884.87,cod,mobile_android,price_shock_breakdown,544,1,8,0.488,68.0,0,none,1,1,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000880,796.09,cod,mobile_android,otp_timeout,600,2,12,0.867,50.0,0,sms,0,0,0.647434897682398,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_000881,1506.31,cod,mobile_android,price_shock_breakdown,600,2,6,0.52,100.0,0,none,0,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000882,2614.04,cod,mobile_android,genuine_browse_abandon,175,2,7,0.781,25.0,0,email,0,0,0.0883920317919707,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000883,972.14,netbanking,mobile_android,otp_timeout,514,1,4,0.585,128.5,0,sms,1,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000884,2153.27,cod,mobile_android,price_shock_breakdown,556,1,7,0.896,79.43,1,none,1,1,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000885,860.79,netbanking,mobile_android,otp_timeout,458,2,12,0.734,38.17,0,none,1,1,0.16564960413762098,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000886,715.15,upi,mobile_android,genuine_browse_abandon,591,1,5,0.56,118.2,0,email,0,0,0.07516905126682347,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_000887,2868.92,upi,mobile_android,upi_app_switch_abort,281,2,6,0.605,46.83,0,email,0,0,0.0551380018088101,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000888,4361.18,upi,mobile_android,price_shock_breakdown,593,1,8,0.667,74.12,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000889,744.12,cod,desktop,price_shock_breakdown,491,1,7,0.875,70.14,0,email,0,0,0.3037869061997484,0.24871968248815027,0.11175695728796482,0.3357364540241366,0.3037869061997484
sess_42_000890,3695.12,upi,mobile_android,upi_app_switch_abort,589,2,11,0.66,53.55,0,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000891,1790.47,upi,mobile_android,upi_app_switch_abort,581,2,6,0.716,96.83,1,whatsapp,1,0,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_000892,343.75,netbanking,mobile_android,otp_timeout,430,2,7,0.52,61.43,1,sms,0,0,0.647434897682398,0.17644659353817646,0.0792825650965213,0.647434897682398,0.09683594368290428
sess_42_000893,616.33,card,mobile_android,price_shock_breakdown,435,2,11,0.539,39.55,1,whatsapp,1,0,0.13420819701225414,0.2986858353899521,0.13420819701225414,0.40318370559932304,0.16392226199847068
sess_42_000894,2853.21,upi,desktop,upi_app_switch_abort,423,1,6,0.486,70.5,0,whatsapp,1,0,0.766083108012708,0.049837407703541635,0.766083108012708,0.06949749160850477,0.1145819926752455
sess_42_000895,534.88,card,mobile_android,genuine_browse_abandon,306,1,5,0.51,61.2,0,none,0,0,0.6784017024227375,0.6784017024227375,0.061543213951843805,0.18488603235859524,0.07516905126682347
sess_42_000896,1136.92,card,mobile_android,price_shock_breakdown,600,2,12,0.618,50.0,0,email,0,0,0.14763314666550595,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000897,1701.02,upi,desktop,upi_app_switch_abort,204,2,10,0.6,20.4,0,whatsapp,0,0,0.47852838396019126,0.17604075447594858,0.47852838396019126,0.13041419849833935,0.2150166630655208
sess_42_000898,2530.1,card,mobile_android,otp_timeout,600,1,10,0.813,60.0,0,sms,0,0,0.36489272043655063,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000899,2076.65,upi,mobile_ios,genuine_browse_abandon,483,1,10,0.76,48.3,0,none,0,0,0.7014242657747766,0.7014242657747766,0.11594465130421318,0.10491105892118391,0.07772002399982632
sess_42_000900,5863.01,upi,mobile_android,upi_app_switch_abort,234,1,5,0.55,46.8,0,whatsapp,1,1,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000901,980.58,card,mobile_android,otp_timeout,345,1,8,0.56,43.12,0,sms,0,0,0.6078175404546194,0.16564960413762098,0.13562242514266395,0.6078175404546194,0.09091043026509557
sess_42_000902,1946.82,upi,mobile_android,price_shock_breakdown,273,2,10,0.581,27.3,0,none,1,0,0.32171299457016933,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
sess_42_000903,2538.85,cod,mobile_android,upi_app_switch_abort,461,1,6,0.619,76.83,1,whatsapp,0,0,0.8204386747606477,0.049994806056778376,0.8204386747606477,0.07442851737376392,0.0551380018088101
sess_42_000904,3085.06,upi,desktop,genuine_browse_abandon,600,1,9,0.697,66.67,0,none,0,0,0.3574263069649042,0.3574263069649042,0.3574263069649042,0.10765473484298313,0.17749265122720856
sess_42_000905,3977.67,netbanking,mobile_android,otp_timeout,179,3,10,0.783,17.9,0,none,0,0,0.08998143702404678,0.08998143702404678,0.4456809751737707,0.36489272043655063,0.09944486736563182
sess_42_000906,1305.64,upi,mobile_android,upi_app_switch_abort,323,2,6,0.712,53.83,1,email,1,0,0.0977063021911707,0.1780324901391686,0.483942482820616,0.24031872484904457,0.0977063021911707
sess_42_000907,2947.2,netbanking,mobile_android,genuine_browse_abandon,563,1,10,0.596,56.3,0,email,0,0,0.0883920317919707,0.39614560278704986,0.39614560278704986,0.11931676263392972,0.0883920317919707
sess_42_000908,902.9,card,mobile_android,price_shock_breakdown,393,2,9,0.69,43.67,0,none,0,0,0.26900513210002774,0.26900513210002774,0.2202427743860977,0.3631189468483686,0.14763314666550595
sess_42_000909,1705.69,upi,mobile_android,upi_app_switch_abort,569,2,10,0.876,56.9,1,whatsapp,0,0,0.5427974771347435,0.1996840325575982,0.5427974771347435,0.14792956969787008,0.10958892060978828
sess_42_000910,2633.15,upi,mobile_android,price_shock_breakdown,504,1,9,0.721,56.0,0,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000911,3757.63,upi,mobile_android,price_shock_breakdown,450,1,10,0.493,45.0,0,email,0,0,0.12925933258824335,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000912,2772.95,netbanking,mobile_android,price_shock_breakdown,600,1,8,0.687,75.0,1,whatsapp,0,0,0.579300138099923,0.11695868075619749,0.579300138099923,0.17448184855563614,0.12925933258824335
sess_42_000913,1935.09,upi,mobile_ios,price_shock_breakdown,333,2,6,0.904,55.5,1,sms,0,0,0.23833084820766,0.32171299457016933,0.2633963223194074,0.23833084820766,0.17655983490276325
